basename,anger,disgust,fear,joy,neutral,sadness,surprise
dev/0000/dia46_utt1,0,0,0,0,1,0,0
dev/0004/dia46_utt2,0,0,0,0,1,0,0
dev/0006/dia46_utt3,0,0,0,0,1,0,0
dev/0001/dia46_utt4,0,0,0,0,0,0,1
dev/0006/dia46_utt5,0,0,0,0,0,0,1
dev/0004/dia46_utt6,0,0,0,0,1,0,0
dev/0002/dia46_utt7,0,0,0,0,1,0,0
dev/0004/dia46_utt8,0,0,1,0,0,0,0
dev/0000/dia46_utt9,0,0,0,0,1,0,0
dev/0021/dia47_utt0,0,0,0,0,1,0,0
dev/0006/dia47_utt1,0,0,0,0,1,0,0
dev/0021/dia47_utt10,0,0,0,0,1,0,0
dev/0021/dia47_utt2,0,0,0,0,1,0,0
dev/0006/dia47_utt3,0,0,0,0,1,0,0
dev/0021/dia47_utt4,0,0,0,0,1,0,0
dev/0006/dia47_utt5,0,0,0,0,0,0,1
dev/0021/dia47_utt6,0,0,0,1,0,0,0
dev/0006/dia47_utt7,0,0,0,0,0,0,1
dev/0021/dia47_utt8,0,0,0,0,1,0,0
dev/0006/dia47_utt9,0,0,0,0,0,0,1
dev/0001/dia48_utt0,0,0,0,0,1,0,0
dev/0002/dia48_utt1,0,0,0,1,0,0,0
dev/0001/dia48_utt2,0,0,0,1,0,0,0
dev/0002/dia48_utt3,0,0,1,0,0,0,0
dev/0001/dia48_utt4,0,0,0,0,1,0,0
dev/0002/dia48_utt5,0,0,0,0,1,0,0
dev/0026/dia48_utt6,0,0,0,0,0,0,1
dev/0002/dia48_utt7,0,0,0,0,0,1,0
dev/0006/dia49_utt0,1,0,0,0,0,0,0
dev/0015/dia49_utt1,0,0,0,0,0,0,1
dev/0000/dia49_utt10,1,0,0,0,0,0,0
dev/0000/dia49_utt11,1,0,0,0,0,0,0
dev/0006/dia49_utt12,0,0,0,0,1,0,0
dev/0000/dia49_utt13,1,0,0,0,0,0,0
dev/0000/dia49_utt14,0,0,0,0,1,0,0
dev/0006/dia49_utt2,1,0,0,0,0,0,0
dev/0015/dia49_utt3,1,0,0,0,0,0,0
dev/0000/dia49_utt6,1,0,0,0,0,0,0
dev/0000/dia49_utt7,1,0,0,0,0,0,0
dev/0000/dia49_utt8,0,0,0,0,1,0,0
dev/0000/dia49_utt9,1,0,0,0,0,0,0
dev/0006/dia4_utt0,0,0,0,0,1,0,0
dev/0027/dia4_utt1,0,0,0,0,1,0,0
dev/0006/dia4_utt10,0,0,0,0,1,0,0
dev/0028/dia4_utt11,0,0,0,0,0,0,1
dev/0006/dia4_utt12,0,0,0,0,0,0,1
dev/0028/dia4_utt13,0,0,0,0,0,0,1
dev/0006/dia4_utt14,0,0,0,0,1,0,0
dev/0006/dia4_utt2,0,0,0,0,0,0,1
dev/0006/dia4_utt3,0,0,0,0,1,0,0
dev/0006/dia4_utt4,0,0,0,0,1,0,0
dev/0027/dia4_utt5,0,0,0,0,1,0,0
dev/0006/dia4_utt6,1,0,0,0,0,0,0
dev/0028/dia4_utt7,0,0,0,0,1,0,0
dev/0006/dia4_utt8,0,0,0,0,1,0,0
dev/0028/dia4_utt9,0,0,0,0,0,0,1
dev/0000/dia50_utt0,0,0,0,0,0,0,1
dev/0004/dia50_utt1,0,0,0,0,0,0,1
dev/0029/dia50_utt2,1,0,0,0,0,0,0
dev/0000/dia50_utt3,0,0,0,0,1,0,0
dev/0004/dia51_utt0,0,0,0,0,1,0,0
dev/0003/dia51_utt1,0,0,0,1,0,0,0
dev/0004/dia51_utt2,0,0,0,0,1,0,0
dev/0001/dia51_utt3,0,0,0,0,1,0,0
dev/0004/dia51_utt4,0,0,0,0,1,0,0
dev/0030/dia51_utt5,0,0,0,0,1,0,0
dev/0004/dia51_utt6,1,0,0,0,0,0,0
dev/0031/dia52_utt0,0,0,0,0,1,0,0
dev/0001/dia52_utt1,0,0,0,1,0,0,0
dev/0031/dia52_utt2,0,0,0,0,1,0,0
dev/0004/dia53_utt0,0,0,0,1,0,0,0
dev/0032/dia53_utt1,0,0,0,0,1,0,0
dev/0004/dia53_utt2,0,0,0,1,0,0,0
dev/0032/dia53_utt3,0,0,0,0,1,0,0
dev/0004/dia53_utt4,0,0,0,0,1,0,0
dev/0032/dia53_utt5,0,0,0,0,1,0,0
dev/0004/dia53_utt6,0,0,0,0,1,0,0
dev/0032/dia53_utt7,0,0,0,1,0,0,0
dev/0004/dia53_utt8,0,0,0,1,0,0,0
dev/0001/dia54_utt0,0,0,0,0,1,0,0
dev/0000/dia54_utt1,0,0,0,0,1,0,0
dev/0004/dia54_utt10,0,0,0,0,0,1,0
dev/0006/dia54_utt11,0,0,0,0,0,0,1
dev/0004/dia54_utt12,0,0,0,0,1,0,0
dev/0000/dia54_utt2,0,0,0,1,0,0,0
dev/0006/dia54_utt3,0,0,0,0,1,0,0
dev/0003/dia54_utt4,0,0,0,0,1,0,0
dev/0002/dia54_utt5,0,1,0,0,0,0,0
dev/0016/dia54_utt6,0,0,0,0,1,0,0
dev/0001/dia54_utt7,0,0,0,0,1,0,0
dev/0004/dia54_utt8,0,0,0,0,0,1,0
dev/0001/dia54_utt9,0,0,0,0,0,0,1
dev/0033/dia55_utt0,0,0,0,0,0,1,0
dev/0034/dia56_utt0,1,0,0,0,0,0,0
dev/0004/dia56_utt1,0,0,0,0,0,1,0
dev/0004/dia56_utt10,0,0,0,0,0,1,0
dev/0004/dia56_utt11,0,0,0,0,0,1,0
dev/0004/dia56_utt12,0,0,0,0,0,1,0
dev/0004/dia56_utt13,0,0,0,0,0,1,0
dev/0004/dia56_utt14,0,0,0,0,1,0,0
dev/0004/dia56_utt15,0,0,0,0,1,0,0
dev/0035/dia56_utt16,0,0,0,0,0,1,0
dev/0004/dia56_utt2,0,0,0,0,0,1,0
dev/0035/dia56_utt3,0,0,0,0,1,0,0
dev/0033/dia56_utt4,0,0,0,0,0,1,0
dev/0035/dia56_utt5,1,0,0,0,0,0,0
dev/0004/dia56_utt6,1,0,0,0,0,0,0
dev/0035/dia56_utt7,0,0,0,0,0,1,0
dev/0004/dia56_utt8,0,0,0,0,0,1,0
dev/0004/dia56_utt9,0,0,0,0,0,1,0
dev/0002/dia57_utt0,0,0,0,0,1,0,0
dev/0000/dia57_utt1,0,0,0,0,1,0,0
dev/0000/dia57_utt10,0,0,0,0,1,0,0
dev/0000/dia57_utt11,0,0,0,0,1,0,0
dev/0000/dia57_utt12,0,0,0,1,0,0,0
dev/0002/dia57_utt2,0,0,0,0,1,0,0
dev/0000/dia57_utt3,0,0,0,1,0,0,0
dev/0006/dia57_utt4,0,0,0,1,0,0,0
dev/0002/dia57_utt5,0,0,0,1,0,0,0
dev/0000/dia57_utt6,0,0,0,0,0,0,1
dev/0006/dia57_utt7,0,0,0,0,1,0,0
dev/0002/dia57_utt8,0,0,0,0,1,0,0
dev/0006/dia57_utt9,0,0,0,0,1,0,0
dev/0003/dia58_utt0,0,0,0,0,1,0,0
dev/0006/dia58_utt1,0,1,0,0,0,0,0
dev/0004/dia58_utt10,0,0,0,0,1,0,0
dev/0006/dia58_utt11,0,0,0,1,0,0,0
dev/0003/dia58_utt2,0,0,0,0,1,0,0
dev/0006/dia58_utt3,0,0,0,0,1,0,0
dev/0001/dia58_utt4,0,0,0,0,0,0,1
dev/0004/dia58_utt5,0,0,0,1,0,0,0
dev/0001/dia58_utt6,0,0,0,0,0,0,1
dev/0004/dia58_utt7,0,0,0,1,0,0,0
dev/0004/dia58_utt8,0,0,0,0,1,0,0
dev/0003/dia58_utt9,0,0,0,0,1,0,0
dev/0003/dia59_utt0,0,0,0,0,1,0,0
dev/0004/dia59_utt1,0,0,0,0,1,0,0
dev/0000/dia59_utt2,0,0,0,0,1,0,0
dev/0000/dia59_utt3,0,0,0,0,1,0,0
dev/0000/dia59_utt4,0,0,0,0,1,0,0
dev/0006/dia5_utt0,1,0,0,0,0,0,0
dev/0002/dia5_utt1,0,0,0,0,0,0,1
dev/0002/dia5_utt10,1,0,0,0,0,0,0
dev/0006/dia5_utt11,1,0,0,0,0,0,0
dev/0002/dia5_utt12,1,0,0,0,0,0,0
dev/0006/dia5_utt2,1,0,0,0,0,0,0
dev/0002/dia5_utt3,1,0,0,0,0,0,0
dev/0006/dia5_utt4,1,0,0,0,0,0,0
dev/0006/dia5_utt5,1,0,0,0,0,0,0
dev/0006/dia5_utt6,1,0,0,0,0,0,0
dev/0006/dia5_utt7,1,0,0,0,0,0,0
dev/0002/dia5_utt8,1,0,0,0,0,0,0
dev/0006/dia5_utt9,1,0,0,0,0,0,0
dev/0003/dia60_utt0,0,0,0,0,0,0,1
dev/0001/dia60_utt1,0,0,0,0,1,0,0
dev/0003/dia60_utt2,1,0,0,0,0,0,0
dev/0001/dia60_utt3,0,0,0,1,0,0,0
dev/0003/dia60_utt4,0,0,0,0,1,0,0
dev/0001/dia60_utt5,0,0,0,1,0,0,0
dev/0001/dia60_utt6,0,0,0,1,0,0,0
dev/0001/dia61_utt0,0,0,0,1,0,0,0
dev/0000/dia61_utt1,0,0,0,1,0,0,0
dev/0001/dia61_utt2,0,0,0,0,1,0,0
dev/0000/dia61_utt3,0,0,0,0,1,0,0
dev/0001/dia61_utt4,0,0,0,0,1,0,0
dev/0000/dia61_utt5,0,0,0,1,0,0,0
dev/0006/dia62_utt0,0,0,0,0,1,0,0
dev/0021/dia62_utt1,0,0,0,1,0,0,0
dev/0006/dia62_utt2,0,0,0,0,0,0,1
dev/0021/dia62_utt3,0,0,0,0,1,0,0
dev/0006/dia62_utt4,0,0,0,0,1,0,0
dev/0021/dia62_utt5,0,0,0,0,1,0,0
dev/0006/dia63_utt0,0,0,0,1,0,0,0
dev/0002/dia63_utt1,0,0,0,0,1,0,0
dev/0002/dia63_utt10,0,0,0,1,0,0,0
dev/0002/dia63_utt11,0,0,0,1,0,0,0
dev/0002/dia63_utt12,0,0,0,0,0,0,1
dev/0006/dia63_utt13,0,0,0,0,1,0,0
dev/0006/dia63_utt14,0,0,0,0,1,0,0
dev/0002/dia63_utt15,0,0,0,0,1,0,0
dev/0006/dia63_utt16,0,0,0,0,1,0,0
dev/0002/dia63_utt17,0,0,0,0,1,0,0
dev/0006/dia63_utt18,0,0,0,0,1,0,0
dev/0002/dia63_utt19,0,0,0,0,1,0,0
dev/0006/dia63_utt2,1,0,0,0,0,0,0
dev/0006/dia63_utt20,0,0,0,0,1,0,0
dev/0002/dia63_utt3,0,0,0,1,0,0,0
dev/0006/dia63_utt4,0,0,0,1,0,0,0
dev/0002/dia63_utt5,0,0,0,0,0,1,0
dev/0006/dia63_utt6,0,0,0,0,1,0,0
dev/0002/dia63_utt7,0,0,0,0,1,0,0
dev/0006/dia63_utt8,0,0,0,0,0,1,0
dev/0002/dia63_utt9,0,0,0,0,0,0,1
dev/0002/dia64_utt0,0,0,0,0,0,0,1
dev/0001/dia64_utt1,0,0,0,1,0,0,0
dev/0004/dia64_utt2,0,0,0,0,1,0,0
dev/0036/dia64_utt3,0,0,0,0,1,0,0
dev/0004/dia64_utt4,0,0,0,0,1,0,0
dev/0002/dia65_utt0,0,0,0,1,0,0,0
dev/0037/dia65_utt1,0,0,0,0,1,0,0
dev/0037/dia65_utt10,0,0,0,1,0,0,0
dev/0002/dia65_utt2,0,0,0,1,0,0,0
dev/0037/dia65_utt3,0,0,0,0,1,0,0
dev/0002/dia65_utt4,0,0,0,0,0,0,1
dev/0037/dia65_utt5,0,0,0,1,0,0,0
dev/0037/dia65_utt6,0,0,0,0,1,0,0
dev/0037/dia65_utt7,0,0,0,0,1,0,0
dev/0037/dia65_utt8,0,0,0,0,1,0,0
dev/0002/dia65_utt9,0,0,1,0,0,0,0
dev/0000/dia66_utt0,0,0,0,0,0,0,1
dev/0002/dia66_utt1,0,0,0,0,1,0,0
dev/0006/dia66_utt11,0,0,0,0,1,0,0
dev/0000/dia66_utt2,0,0,0,0,1,0,0
dev/0006/dia66_utt3,0,0,0,0,0,0,1
dev/0000/dia66_utt4,1,0,0,0,0,0,0
dev/0002/dia66_utt5,0,0,0,0,0,1,0
dev/0006/dia66_utt6,0,0,0,0,1,0,0
dev/0006/dia66_utt7,0,0,0,0,1,0,0
dev/0006/dia66_utt8,0,0,0,0,1,0,0
dev/0002/dia67_utt0,0,0,0,1,0,0,0
dev/0016/dia67_utt1,0,0,0,1,0,0,0
dev/0000/dia67_utt10,0,0,0,0,1,0,0
dev/0002/dia67_utt2,0,0,0,0,1,0,0
dev/0003/dia67_utt3,0,0,0,1,0,0,0
dev/0004/dia67_utt4,0,0,0,1,0,0,0
dev/0002/dia67_utt5,0,0,0,0,1,0,0
dev/0001/dia67_utt6,0,0,0,0,1,0,0
dev/0002/dia67_utt7,0,0,0,0,1,0,0
dev/0001/dia67_utt8,0,0,0,0,1,0,0
dev/0002/dia67_utt9,0,0,0,0,0,0,1
dev/0002/dia68_utt0,0,0,0,1,0,0,0
dev/0006/dia68_utt1,0,0,0,0,1,0,0
dev/0006/dia68_utt10,0,0,0,1,0,0,0
dev/0001/dia68_utt11,0,0,0,0,1,0,0
dev/0000/dia68_utt2,0,0,0,0,1,0,0
dev/0002/dia68_utt3,0,0,0,0,0,0,1
dev/0000/dia68_utt4,0,0,0,0,1,0,0
dev/0006/dia68_utt5,0,0,0,0,0,1,0
dev/0003/dia68_utt6,0,0,0,0,0,0,1
dev/0006/dia68_utt7,0,0,1,0,0,0,0
dev/0006/dia68_utt8,0,0,0,0,0,1,0
dev/0016/dia68_utt9,0,0,0,1,0,0,0
dev/0002/dia69_utt0,0,0,0,1,0,0,0
dev/0038/dia69_utt1,0,0,0,0,0,1,0
dev/0038/dia69_utt10,0,0,0,0,1,0,0
dev/0002/dia69_utt11,0,0,0,0,0,1,0
dev/0002/dia69_utt12,0,0,0,0,1,0,0
dev/0002/dia69_utt13,0,0,0,0,0,1,0
dev/0002/dia69_utt14,0,0,0,0,0,1,0
dev/0038/dia69_utt15,0,0,0,0,1,0,0
dev/0002/dia69_utt16,0,0,0,0,0,1,0
dev/0038/dia69_utt17,0,0,0,0,0,1,0
dev/0002/dia69_utt18,0,0,0,0,0,0,1
dev/0038/dia69_utt19,0,0,0,0,0,1,0
dev/0038/dia69_utt2,0,0,0,0,1,0,0
dev/0006/dia69_utt3,0,0,0,0,1,0,0
dev/0006/dia69_utt4,0,0,0,1,0,0,0
dev/0006/dia69_utt5,0,0,0,0,1,0,0
dev/0006/dia69_utt6,0,0,0,0,1,0,0
dev/0038/dia69_utt7,0,0,0,0,1,0,0
dev/0006/dia69_utt8,0,0,0,0,1,0,0
dev/0002/dia69_utt9,0,0,0,0,1,0,0
dev/0000/dia6_utt0,0,0,0,1,0,0,0
dev/0004/dia6_utt1,0,0,0,0,1,0,0
dev/0000/dia6_utt2,0,0,0,0,1,0,0
dev/0000/dia6_utt3,0,0,0,0,1,0,0
dev/0000/dia6_utt4,0,0,0,0,0,0,1
dev/0000/dia6_utt5,0,0,0,0,0,1,0
dev/0000/dia6_utt6,0,0,0,0,1,0,0
dev/0004/dia6_utt7,0,0,0,0,1,0,0
dev/0000/dia6_utt8,0,0,0,0,0,0,1
dev/0004/dia6_utt9,0,0,0,0,0,0,1
dev/0006/dia70_utt0,1,0,0,0,0,0,0
dev/0003/dia70_utt1,0,0,0,0,1,0,0
dev/0006/dia70_utt2,0,0,0,1,0,0,0
dev/0003/dia70_utt3,0,0,0,1,0,0,0
dev/0016/dia70_utt4,0,0,0,1,0,0,0
dev/0003/dia70_utt5,0,0,0,0,0,0,1
dev/0002/dia71_utt0,0,0,0,1,0,0,0
dev/0004/dia71_utt1,0,0,0,0,1,0,0
dev/0002/dia71_utt2,0,0,0,0,0,0,1
dev/0004/dia71_utt3,0,0,0,0,0,0,1
dev/0002/dia71_utt4,0,0,0,1,0,0,0
dev/0004/dia71_utt5,0,0,0,0,1,0,0
dev/0000/dia72_utt0,1,0,0,0,0,0,0
dev/0004/dia72_utt1,0,0,0,0,0,1,0
dev/0004/dia72_utt10,1,0,0,0,0,0,0
dev/0000/dia72_utt11,1,0,0,0,0,0,0
dev/0004/dia72_utt12,1,0,0,0,0,0,0
dev/0004/dia72_utt13,1,0,0,0,0,0,0
dev/0004/dia72_utt14,1,0,0,0,0,0,0
dev/0004/dia72_utt15,0,0,0,0,1,0,0
dev/0000/dia72_utt16,1,0,0,0,0,0,0
dev/0002/dia72_utt17,0,0,0,0,1,0,0
dev/0000/dia72_utt18,1,0,0,0,0,0,0
dev/0000/dia72_utt2,1,0,0,0,0,0,0
dev/0004/dia72_utt3,0,0,0,0,1,0,0
dev/0000/dia72_utt4,0,0,0,0,1,0,0
dev/0004/dia72_utt5,0,0,0,0,0,0,1
dev/0000/dia72_utt6,1,0,0,0,0,0,0
dev/0004/dia72_utt7,1,0,0,0,0,0,0
dev/0001/dia72_utt8,0,0,0,0,1,0,0
dev/0000/dia72_utt9,1,0,0,0,0,0,0
dev/0006/dia73_utt0,1,0,0,0,0,0,0
dev/0004/dia73_utt1,1,0,0,0,0,0,0
dev/0006/dia73_utt2,1,0,0,0,0,0,0
dev/0002/dia74_utt0,0,0,0,1,0,0,0
dev/0006/dia74_utt1,0,0,0,0,1,0,0
dev/0002/dia74_utt10,0,0,0,0,0,0,1
dev/0006/dia74_utt11,0,0,0,0,1,0,0
dev/0006/dia74_utt12,0,0,0,0,1,0,0
dev/0006/dia74_utt13,0,0,0,0,1,0,0
dev/0006/dia74_utt14,0,0,0,0,1,0,0
dev/0006/dia74_utt15,0,0,0,0,1,0,0
dev/0006/dia74_utt16,0,0,0,0,1,0,0
dev/0002/dia74_utt17,0,0,0,1,0,0,0
dev/0006/dia74_utt18,0,0,0,0,1,0,0
dev/0002/dia74_utt19,1,0,0,0,0,0,0
dev/0002/dia74_utt2,0,0,0,1,0,0,0
dev/0006/dia74_utt3,0,0,0,0,0,1,0
dev/0002/dia74_utt4,0,0,0,0,0,0,1
dev/0006/dia74_utt5,0,0,0,0,1,0,0
dev/0002/dia74_utt6,0,0,0,0,1,0,0
dev/0006/dia74_utt7,0,0,0,0,1,0,0
dev/0002/dia74_utt8,0,0,0,0,0,0,1
dev/0006/dia74_utt9,0,0,0,0,0,1,0
dev/0002/dia75_utt0,0,0,0,0,1,0,0
dev/0003/dia76_utt0,0,0,0,1,0,0,0
dev/0006/dia76_utt1,0,0,0,0,0,0,1
dev/0003/dia76_utt10,1,0,0,0,0,0,0
dev/0003/dia76_utt11,1,0,0,0,0,0,0
dev/0003/dia76_utt12,0,0,0,0,1,0,0
dev/0003/dia76_utt13,0,0,0,0,0,0,1
dev/0006/dia76_utt14,0,1,0,0,0,0,0
dev/0003/dia76_utt15,0,0,0,0,1,0,0
dev/0006/dia76_utt16,0,0,0,0,1,0,0
dev/0003/dia76_utt2,0,0,0,0,1,0,0
dev/0006/dia76_utt3,0,0,0,0,1,0,0
dev/0003/dia76_utt4,0,0,0,1,0,0,0
dev/0006/dia76_utt5,0,0,0,0,1,0,0
dev/0003/dia76_utt6,0,0,0,1,0,0,0
dev/0003/dia76_utt7,0,0,0,1,0,0,0
dev/0006/dia76_utt8,0,0,0,1,0,0,0
dev/0003/dia76_utt9,1,0,0,0,0,0,0
dev/0000/dia77_utt0,0,0,0,0,0,0,1
dev/0006/dia77_utt1,0,0,0,0,0,0,1
dev/0006/dia77_utt10,0,0,0,0,0,1,0
dev/0006/dia77_utt11,0,0,0,0,1,0,0
dev/0006/dia77_utt12,0,0,0,0,0,1,0
dev/0006/dia77_utt13,0,0,0,0,0,1,0
dev/0006/dia77_utt14,0,0,0,0,0,1,0
dev/0006/dia77_utt15,0,0,0,0,1,0,0
dev/0006/dia77_utt16,0,0,0,0,0,1,0
dev/0000/dia77_utt17,0,0,0,0,1,0,0
dev/0006/dia77_utt18,0,0,0,0,1,0,0
dev/0000/dia77_utt19,0,0,0,0,1,0,0
dev/0000/dia77_utt2,0,0,0,0,1,0,0
dev/0006/dia77_utt3,0,0,0,1,0,0,0
dev/0000/dia77_utt4,0,0,0,0,1,0,0
dev/0000/dia77_utt5,0,0,0,0,1,0,0
dev/0000/dia77_utt6,0,0,0,0,1,0,0
dev/0000/dia77_utt7,0,0,0,0,1,0,0
dev/0006/dia77_utt8,0,0,0,0,0,1,0
dev/0000/dia77_utt9,0,0,0,0,1,0,0
dev/0002/dia78_utt0,0,0,0,1,0,0,0
dev/0006/dia78_utt1,0,0,0,0,1,0,0
dev/0002/dia78_utt2,0,0,0,0,1,0,0
dev/0006/dia78_utt3,1,0,0,0,0,0,0
dev/0002/dia78_utt4,0,0,0,1,0,0,0
dev/0002/dia78_utt5,0,0,1,0,0,0,0
dev/0006/dia78_utt6,0,0,0,0,1,0,0
dev/0002/dia78_utt7,0,0,1,0,0,0,0
dev/0006/dia78_utt8,1,0,0,0,0,0,0
dev/0001/dia79_utt0,0,0,0,1,0,0,0
dev/0003/dia79_utt1,0,0,0,0,0,0,1
dev/0003/dia79_utt10,0,0,0,0,0,1,0
dev/0001/dia79_utt2,0,0,0,0,1,0,0
dev/0003/dia79_utt3,0,0,0,0,1,0,0
dev/0001/dia79_utt4,0,0,0,1,0,0,0
dev/0001/dia79_utt5,0,0,0,1,0,0,0
dev/0001/dia79_utt6,0,0,0,0,1,0,0
dev/0003/dia79_utt7,0,0,0,0,0,1,0
dev/0001/dia79_utt8,0,0,0,0,1,0,0
dev/0001/dia79_utt9,0,0,0,0,1,0,0
dev/0006/dia7_utt0,0,0,0,1,0,0,0
dev/0002/dia7_utt1,0,0,0,1,0,0,0
dev/0006/dia7_utt10,0,0,0,1,0,0,0
dev/0006/dia7_utt2,0,0,0,0,1,0,0
dev/0002/dia7_utt3,0,0,0,0,1,0,0
dev/0006/dia7_utt4,0,0,0,0,0,0,1
dev/0002/dia7_utt5,0,0,0,1,0,0,0
dev/0006/dia7_utt6,0,0,0,0,0,0,1
dev/0006/dia7_utt7,1,0,0,0,0,0,0
dev/0006/dia7_utt8,0,1,0,0,0,0,0
dev/0039/dia7_utt9,0,0,0,1,0,0,0
dev/0000/dia80_utt0,0,0,0,0,1,0,0
dev/0040/dia80_utt1,0,0,0,0,1,0,0
dev/0000/dia80_utt2,0,0,0,0,1,0,0
dev/0040/dia80_utt3,0,0,0,0,1,0,0
dev/0000/dia80_utt4,0,0,0,0,0,0,1
dev/0040/dia80_utt5,0,0,0,0,1,0,0
dev/0000/dia80_utt6,0,0,0,0,1,0,0
dev/0040/dia80_utt7,0,0,0,1,0,0,0
dev/0000/dia80_utt8,0,0,0,0,1,0,0
dev/0040/dia80_utt9,0,0,0,0,1,0,0
dev/0041/dia81_utt0,0,0,0,1,0,0,0
dev/0006/dia81_utt1,0,0,0,0,1,0,0
dev/0006/dia81_utt2,0,0,0,1,0,0,0
dev/0004/dia82_utt0,0,0,0,1,0,0,0
dev/0003/dia82_utt1,1,0,0,0,0,0,0
dev/0004/dia82_utt10,0,0,0,0,1,0,0
dev/0004/dia82_utt11,0,0,0,0,1,0,0
dev/0004/dia82_utt12,0,0,0,0,1,0,0
dev/0018/dia82_utt13,0,0,0,1,0,0,0
dev/0004/dia82_utt14,0,0,0,0,0,0,1
dev/0018/dia82_utt15,0,0,0,0,1,0,0
dev/0018/dia82_utt16,0,0,0,0,1,0,0
dev/0018/dia82_utt17,0,0,0,0,1,0,0
dev/0004/dia82_utt18,1,0,0,0,0,0,0
dev/0004/dia82_utt2,0,0,0,0,1,0,0
dev/0004/dia82_utt3,1,0,0,0,0,0,0
dev/0004/dia82_utt4,0,0,0,0,1,0,0
dev/0004/dia82_utt5,1,0,0,0,0,0,0
dev/0004/dia82_utt6,0,0,0,0,0,0,1
dev/0000/dia82_utt7,0,0,0,0,1,0,0
dev/0004/dia82_utt8,1,0,0,0,0,0,0
dev/0004/dia82_utt9,0,0,0,0,1,0,0
dev/0001/dia83_utt0,1,0,0,0,0,0,0
dev/0001/dia83_utt1,0,0,0,0,0,0,1
dev/0003/dia83_utt2,0,0,0,1,0,0,0
dev/0001/dia83_utt3,0,0,0,0,0,0,1
dev/0003/dia83_utt4,0,0,0,0,1,0,0
dev/0003/dia83_utt5,0,0,0,0,1,0,0
dev/0003/dia83_utt6,0,0,0,0,1,0,0
dev/0003/dia83_utt7,0,0,0,1,0,0,0
dev/0001/dia84_utt0,0,0,0,0,0,0,1
dev/0006/dia84_utt1,0,0,0,0,0,0,1
dev/0000/dia84_utt2,0,0,0,0,1,0,0
dev/0002/dia84_utt3,0,0,0,0,0,0,1
dev/0000/dia84_utt4,0,0,0,0,0,1,0
dev/0000/dia84_utt5,0,0,0,0,0,1,0
dev/0004/dia84_utt6,0,0,0,0,1,0,0
dev/0000/dia84_utt7,0,0,0,0,1,0,0
dev/0002/dia85_utt0,0,0,0,0,1,0,0
dev/0002/dia85_utt1,0,0,0,1,0,0,0
dev/0003/dia85_utt10,1,0,0,0,0,0,0
dev/0002/dia85_utt11,0,0,0,0,0,0,1
dev/0004/dia85_utt12,0,0,0,0,1,0,0
dev/0002/dia85_utt13,0,0,0,0,1,0,0
dev/0004/dia85_utt14,0,0,0,0,0,0,1
dev/0002/dia85_utt15,0,0,0,0,1,0,0
dev/0004/dia85_utt16,0,0,0,0,0,0,1
dev/0006/dia85_utt2,0,0,0,0,1,0,0
dev/0002/dia85_utt3,0,0,0,0,1,0,0
dev/0002/dia85_utt4,0,0,0,1,0,0,0
dev/0000/dia85_utt5,0,0,0,0,0,0,1
dev/0002/dia85_utt6,0,0,0,0,0,0,1
dev/0006/dia85_utt7,0,0,0,1,0,0,0
dev/0002/dia85_utt8,0,0,0,0,0,0,1
dev/0001/dia85_utt9,0,0,0,1,0,0,0
dev/0006/dia86_utt0,0,0,0,0,1,0,0
dev/0001/dia86_utt1,0,0,0,0,1,0,0
dev/0006/dia86_utt2,0,0,0,0,1,0,0
dev/0000/dia86_utt3,0,0,0,0,1,0,0
dev/0006/dia87_utt0,0,0,0,0,1,0,0
dev/0006/dia87_utt1,0,0,0,0,1,0,0
dev/0006/dia87_utt2,0,0,0,0,1,0,0
dev/0006/dia87_utt3,0,0,0,0,1,0,0
dev/0042/dia87_utt4,0,0,0,1,0,0,0
dev/0000/dia88_utt0,0,0,0,0,0,0,1
dev/0001/dia88_utt1,0,0,0,0,1,0,0
dev/0000/dia88_utt2,0,0,0,0,0,0,1
dev/0001/dia88_utt3,0,0,0,0,0,1,0
dev/0000/dia88_utt4,1,0,0,0,0,0,0
dev/0003/dia88_utt5,0,0,0,0,1,0,0
dev/0004/dia89_utt0,0,0,1,0,0,0,0
dev/0003/dia89_utt1,1,0,0,0,0,0,0
dev/0006/dia89_utt10,0,0,0,0,1,0,0
dev/0004/dia89_utt2,0,0,1,0,0,0,0
dev/0001/dia89_utt3,0,0,0,0,1,0,0
dev/0043/dia89_utt4,0,0,0,0,1,0,0
dev/0006/dia89_utt5,0,0,0,0,0,1,0
dev/0006/dia89_utt6,0,0,0,0,0,1,0
dev/0006/dia89_utt7,0,0,0,0,0,1,0
dev/0006/dia89_utt8,0,0,0,1,0,0,0
dev/0006/dia89_utt9,0,0,0,0,1,0,0
dev/0001/dia8_utt0,0,0,0,0,1,0,0
dev/0004/dia8_utt1,0,0,0,0,1,0,0
dev/0004/dia8_utt10,0,0,0,0,1,0,0
dev/0004/dia8_utt11,0,0,0,0,1,0,0
dev/0004/dia8_utt12,0,0,0,0,1,0,0
dev/0004/dia8_utt13,0,0,0,0,1,0,0
dev/0004/dia8_utt14,0,0,0,1,0,0,0
dev/0004/dia8_utt2,0,0,0,0,1,0,0
dev/0004/dia8_utt3,0,0,0,0,1,0,0
dev/0004/dia8_utt4,0,0,0,0,1,0,0
dev/0001/dia8_utt5,0,0,0,0,1,0,0
dev/0004/dia8_utt6,0,0,0,0,1,0,0
dev/0001/dia8_utt7,0,0,0,1,0,0,0
