basename,confused,default,enunciated,happy,laughing,sad
train/0000/ex01_default_00142,0,1,0,0,0,0
train/0000/ex01_default_00143,0,1,0,0,0,0
train/0000/ex01_default_00144,0,1,0,0,0,0
train/0000/ex01_default_00145,0,1,0,0,0,0
train/0000/ex01_default_00146,0,1,0,0,0,0
train/0000/ex01_default_00147,0,1,0,0,0,0
train/0000/ex01_default_00148,0,1,0,0,0,0
train/0000/ex01_default_00149,0,1,0,0,0,0
train/0000/ex01_default_00150,0,1,0,0,0,0
train/0000/ex01_default_00151,0,1,0,0,0,0
train/0000/ex01_default_00152,0,1,0,0,0,0
train/0000/ex01_default_00153,0,1,0,0,0,0
train/0000/ex01_default_00154,0,1,0,0,0,0
train/0000/ex01_default_00155,0,1,0,0,0,0
train/0000/ex01_default_00156,0,1,0,0,0,0
train/0000/ex01_default_00157,0,1,0,0,0,0
train/0000/ex01_default_00158,0,1,0,0,0,0
train/0000/ex01_default_00159,0,1,0,0,0,0
train/0000/ex01_default_00160,0,1,0,0,0,0
train/0000/ex01_default_00161,0,1,0,0,0,0
train/0000/ex01_default_00162,0,1,0,0,0,0
train/0000/ex01_default_00163,0,1,0,0,0,0
train/0000/ex01_default_00164,0,1,0,0,0,0
train/0000/ex01_default_00165,0,1,0,0,0,0
train/0000/ex01_default_00166,0,1,0,0,0,0
train/0000/ex01_default_00167,0,1,0,0,0,0
train/0000/ex01_default_00168,0,1,0,0,0,0
train/0000/ex01_default_00169,0,1,0,0,0,0
train/0000/ex01_default_00170,0,1,0,0,0,0
train/0000/ex01_default_00171,0,1,0,0,0,0
train/0000/ex01_default_00172,0,1,0,0,0,0
train/0000/ex01_default_00173,0,1,0,0,0,0
train/0000/ex01_default_00174,0,1,0,0,0,0
train/0000/ex01_default_00175,0,1,0,0,0,0
train/0000/ex01_default_00176,0,1,0,0,0,0
train/0000/ex01_default_00177,0,1,0,0,0,0
train/0000/ex01_default_00178,0,1,0,0,0,0
train/0000/ex01_default_00179,0,1,0,0,0,0
train/0000/ex01_default_00180,0,1,0,0,0,0
train/0000/ex01_default_00181,0,1,0,0,0,0
train/0000/ex01_default_00182,0,1,0,0,0,0
train/0000/ex01_default_00183,0,1,0,0,0,0
train/0000/ex01_default_00184,0,1,0,0,0,0
train/0000/ex01_default_00185,0,1,0,0,0,0
train/0000/ex01_default_00186,0,1,0,0,0,0
train/0000/ex01_default_00187,0,1,0,0,0,0
train/0000/ex01_default_00188,0,1,0,0,0,0
train/0000/ex01_default_00189,0,1,0,0,0,0
train/0000/ex01_default_00190,0,1,0,0,0,0
train/0000/ex01_default_00191,0,1,0,0,0,0
train/0000/ex01_default_00192,0,1,0,0,0,0
train/0000/ex01_default_00193,0,1,0,0,0,0
train/0000/ex01_default_00194,0,1,0,0,0,0
train/0000/ex01_default_00195,0,1,0,0,0,0
train/0000/ex01_default_00196,0,1,0,0,0,0
train/0000/ex01_default_00197,0,1,0,0,0,0
train/0000/ex01_default_00198,0,1,0,0,0,0
train/0000/ex01_default_00199,0,1,0,0,0,0
train/0000/ex01_default_00200,0,1,0,0,0,0
train/0000/ex01_default_00201,0,1,0,0,0,0
train/0000/ex01_default_00202,0,1,0,0,0,0
train/0000/ex01_default_00203,0,1,0,0,0,0
train/0000/ex01_default_00204,0,1,0,0,0,0
train/0000/ex01_default_00205,0,1,0,0,0,0
train/0000/ex01_default_00206,0,1,0,0,0,0
train/0000/ex01_default_00207,0,1,0,0,0,0
train/0000/ex01_default_00208,0,1,0,0,0,0
train/0000/ex01_default_00209,0,1,0,0,0,0
train/0000/ex01_default_00210,0,1,0,0,0,0
train/0000/ex01_default_00211,0,1,0,0,0,0
train/0000/ex01_default_00212,0,1,0,0,0,0
train/0000/ex01_default_00213,0,1,0,0,0,0
train/0000/ex01_default_00214,0,1,0,0,0,0
train/0000/ex01_default_00215,0,1,0,0,0,0
train/0000/ex01_default_00216,0,1,0,0,0,0
train/0000/ex01_default_00217,0,1,0,0,0,0
train/0000/ex01_default_00218,0,1,0,0,0,0
train/0000/ex01_default_00219,0,1,0,0,0,0
train/0000/ex01_default_00220,0,1,0,0,0,0
train/0000/ex01_default_00221,0,1,0,0,0,0
train/0000/ex01_default_00222,0,1,0,0,0,0
train/0000/ex01_default_00223,0,1,0,0,0,0
train/0000/ex01_default_00224,0,1,0,0,0,0
train/0000/ex01_default_00225,0,1,0,0,0,0
train/0000/ex01_default_00226,0,1,0,0,0,0
train/0000/ex01_default_00227,0,1,0,0,0,0
train/0000/ex01_default_00228,0,1,0,0,0,0
train/0000/ex01_default_00229,0,1,0,0,0,0
train/0000/ex01_default_00230,0,1,0,0,0,0
train/0000/ex01_default_00231,0,1,0,0,0,0
train/0000/ex01_default_00232,0,1,0,0,0,0
train/0000/ex01_default_00233,0,1,0,0,0,0
train/0000/ex01_default_00234,0,1,0,0,0,0
train/0000/ex01_default_00235,0,1,0,0,0,0
train/0000/ex01_default_00236,0,1,0,0,0,0
train/0000/ex01_default_00237,0,1,0,0,0,0
train/0000/ex01_default_00238,0,1,0,0,0,0
train/0000/ex01_default_00239,0,1,0,0,0,0
train/0000/ex01_default_00240,0,1,0,0,0,0
train/0000/ex01_default_00241,0,1,0,0,0,0
train/0000/ex01_default_00242,0,1,0,0,0,0
train/0000/ex01_default_00243,0,1,0,0,0,0
train/0000/ex01_default_00244,0,1,0,0,0,0
train/0000/ex01_default_00245,0,1,0,0,0,0
train/0000/ex01_default_00246,0,1,0,0,0,0
train/0000/ex01_default_00247,0,1,0,0,0,0
train/0000/ex01_default_00248,0,1,0,0,0,0
train/0000/ex01_default_00249,0,1,0,0,0,0
train/0000/ex01_default_00250,0,1,0,0,0,0
train/0000/ex01_default_00251,0,1,0,0,0,0
train/0000/ex01_default_00252,0,1,0,0,0,0
train/0000/ex01_default_00253,0,1,0,0,0,0
train/0000/ex01_default_00254,0,1,0,0,0,0
train/0000/ex01_default_00255,0,1,0,0,0,0
train/0000/ex01_default_00256,0,1,0,0,0,0
train/0000/ex01_default_00257,0,1,0,0,0,0
train/0000/ex01_default_00258,0,1,0,0,0,0
train/0000/ex01_default_00259,0,1,0,0,0,0
train/0000/ex01_default_00260,0,1,0,0,0,0
train/0000/ex01_default_00261,0,1,0,0,0,0
train/0000/ex01_default_00262,0,1,0,0,0,0
train/0000/ex01_default_00263,0,1,0,0,0,0
train/0000/ex01_default_00264,0,1,0,0,0,0
train/0000/ex01_default_00265,0,1,0,0,0,0
train/0000/ex01_default_00266,0,1,0,0,0,0
train/0000/ex01_default_00267,0,1,0,0,0,0
train/0000/ex01_default_00268,0,1,0,0,0,0
train/0000/ex01_default_00269,0,1,0,0,0,0
train/0000/ex01_default_00270,0,1,0,0,0,0
train/0000/ex01_default_00271,0,1,0,0,0,0
train/0000/ex01_default_00272,0,1,0,0,0,0
train/0000/ex01_default_00273,0,1,0,0,0,0
train/0000/ex01_default_00274,0,1,0,0,0,0
train/0000/ex01_default_00275,0,1,0,0,0,0
train/0000/ex01_default_00276,0,1,0,0,0,0
train/0000/ex01_default_00277,0,1,0,0,0,0
train/0000/ex01_default_00278,0,1,0,0,0,0
train/0000/ex01_default_00279,0,1,0,0,0,0
train/0000/ex01_default_00280,0,1,0,0,0,0
train/0000/ex01_default_00281,0,1,0,0,0,0
train/0000/ex01_default_00282,0,1,0,0,0,0
train/0000/ex01_default_00283,0,1,0,0,0,0
train/0000/ex01_default_00284,0,1,0,0,0,0
train/0000/ex01_default_00285,0,1,0,0,0,0
train/0000/ex01_default_00286,0,1,0,0,0,0
train/0000/ex01_default_00287,0,1,0,0,0,0
train/0000/ex01_default_00288,0,1,0,0,0,0
train/0000/ex01_default_00289,0,1,0,0,0,0
train/0000/ex01_default_00290,0,1,0,0,0,0
train/0000/ex01_default_00291,0,1,0,0,0,0
train/0000/ex01_default_00292,0,1,0,0,0,0
train/0000/ex01_default_00293,0,1,0,0,0,0
train/0000/ex01_default_00294,0,1,0,0,0,0
train/0000/ex01_default_00295,0,1,0,0,0,0
train/0000/ex01_default_00296,0,1,0,0,0,0
train/0000/ex01_default_00297,0,1,0,0,0,0
train/0000/ex01_default_00298,0,1,0,0,0,0
train/0000/ex01_default_00299,0,1,0,0,0,0
train/0000/ex01_default_00300,0,1,0,0,0,0
train/0000/ex01_default_00301,0,1,0,0,0,0
train/0000/ex01_default_00302,0,1,0,0,0,0
train/0000/ex01_default_00303,0,1,0,0,0,0
train/0000/ex01_default_00304,0,1,0,0,0,0
train/0000/ex01_default_00305,0,1,0,0,0,0
train/0000/ex01_default_00306,0,1,0,0,0,0
train/0000/ex01_default_00307,0,1,0,0,0,0
train/0000/ex01_default_00308,0,1,0,0,0,0
train/0000/ex01_default_00309,0,1,0,0,0,0
train/0000/ex01_default_00310,0,1,0,0,0,0
train/0000/ex01_default_00311,0,1,0,0,0,0
train/0000/ex01_default_00312,0,1,0,0,0,0
train/0000/ex01_default_00313,0,1,0,0,0,0
train/0000/ex01_default_00314,0,1,0,0,0,0
train/0000/ex01_default_00315,0,1,0,0,0,0
train/0000/ex01_default_00316,0,1,0,0,0,0
train/0000/ex01_default_00317,0,1,0,0,0,0
train/0000/ex01_default_00318,0,1,0,0,0,0
train/0000/ex01_default_00319,0,1,0,0,0,0
train/0000/ex01_default_00320,0,1,0,0,0,0
train/0000/ex01_default_00321,0,1,0,0,0,0
train/0000/ex01_default_00323,0,1,0,0,0,0
train/0000/ex01_default_00324,0,1,0,0,0,0
train/0000/ex01_default_00325,0,1,0,0,0,0
train/0000/ex01_default_00326,0,1,0,0,0,0
train/0000/ex01_default_00327,0,1,0,0,0,0
train/0000/ex01_default_00328,0,1,0,0,0,0
train/0000/ex01_default_00329,0,1,0,0,0,0
train/0000/ex01_default_00330,0,1,0,0,0,0
train/0000/ex01_default_00331,0,1,0,0,0,0
train/0000/ex01_default_00332,0,1,0,0,0,0
train/0000/ex01_default_00333,0,1,0,0,0,0
train/0000/ex01_default_00334,0,1,0,0,0,0
train/0000/ex01_default_00335,0,1,0,0,0,0
train/0000/ex01_default_00336,0,1,0,0,0,0
train/0000/ex01_default_00337,0,1,0,0,0,0
train/0000/ex01_default_00338,0,1,0,0,0,0
train/0000/ex01_default_00339,0,1,0,0,0,0
train/0000/ex01_default_00340,0,1,0,0,0,0
dev/0000/ex01_default_00341,0,1,0,0,0,0
dev/0000/ex01_default_00342,0,1,0,0,0,0
dev/0000/ex01_default_00343,0,1,0,0,0,0
dev/0000/ex01_default_00344,0,1,0,0,0,0
dev/0000/ex01_default_00345,0,1,0,0,0,0
dev/0000/ex01_default_00346,0,1,0,0,0,0
dev/0000/ex01_default_00347,0,1,0,0,0,0
dev/0000/ex01_default_00348,0,1,0,0,0,0
dev/0000/ex01_default_00349,0,1,0,0,0,0
dev/0000/ex01_default_00350,0,1,0,0,0,0
dev/0000/ex01_default_00351,0,1,0,0,0,0
dev/0000/ex01_default_00352,0,1,0,0,0,0
dev/0000/ex01_default_00353,0,1,0,0,0,0
dev/0000/ex01_default_00354,0,1,0,0,0,0
dev/0000/ex01_default_00355,0,1,0,0,0,0
dev/0000/ex01_default_00356,0,1,0,0,0,0
dev/0000/ex01_default_00357,0,1,0,0,0,0
test/0000/ex01_default_00358,0,1,0,0,0,0
test/0000/ex01_default_00359,0,1,0,0,0,0
test/0000/ex01_default_00360,0,1,0,0,0,0
test/0000/ex01_default_00361,0,1,0,0,0,0
test/0000/ex01_default_00362,0,1,0,0,0,0
test/0000/ex01_default_00363,0,1,0,0,0,0
test/0000/ex01_default_00364,0,1,0,0,0,0
test/0000/ex01_default_00365,0,1,0,0,0,0
test/0000/ex01_default_00366,0,1,0,0,0,0
test/0000/ex01_default_00367,0,1,0,0,0,0
test/0000/ex01_default_00368,0,1,0,0,0,0
test/0000/ex01_default_00369,0,1,0,0,0,0
test/0000/ex01_default_00370,0,1,0,0,0,0
test/0000/ex01_default_00371,0,1,0,0,0,0
test/0000/ex01_default_00372,0,1,0,0,0,0
test/0000/ex01_default_00373,0,1,0,0,0,0
test/0000/ex01_default_00374,0,1,0,0,0,0
test/0000/ex01_default_00375,0,1,0,0,0,0
test/0000/ex01_default_00376,0,1,0,0,0,0
test/0000/ex01_default_00377,0,1,0,0,0,0
test/0000/ex01_default_00378,0,1,0,0,0,0
test/0000/ex01_default_00379,0,1,0,0,0,0
test/0000/ex01_default_00380,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00001,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00002,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00003,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00004,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00005,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00006,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00007,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00008,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00009,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00010,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00011,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00012,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00013,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00014,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00015,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00016,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00017,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00018,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00019,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00020,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00021,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00022,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00023,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00024,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00025,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00026,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00027,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00028,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00029,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00030,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00031,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00032,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00033,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00034,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00035,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00036,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00037,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00038,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00039,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00040,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00041,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00042,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00043,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00044,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00045,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00046,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00047,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00048,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00049,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00050,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00051,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00052,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00053,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00054,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00055,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00056,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00057,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00058,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00059,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00060,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00061,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00062,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00063,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00064,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00065,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00066,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00067,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00068,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00069,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00070,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00071,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00072,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00073,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00074,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00075,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00076,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00077,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00078,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00079,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00080,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00081,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00082,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00083,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00084,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00085,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00086,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00087,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00088,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00089,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00090,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00091,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00092,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00093,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00094,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00095,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00096,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00097,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00098,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00099,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00100,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00101,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00102,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00103,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00104,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00105,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00106,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00107,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00108,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00109,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00110,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00111,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00112,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00113,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00114,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00115,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00116,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00117,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00118,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00119,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00120,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00121,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00122,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00123,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00124,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00125,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00126,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00127,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00128,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00129,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00130,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00131,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00132,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00133,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00134,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00135,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00136,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00137,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00138,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00139,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00140,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00141,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00142,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00143,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00144,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00145,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00146,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00147,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00148,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00149,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00150,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00151,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00152,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00153,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00154,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00155,0,1,0,0,0,0
train/0000/ex01_default_emphasis_00156,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00157,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00158,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00159,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00160,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00161,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00162,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00163,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00164,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00165,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00166,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00167,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00168,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00169,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00170,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00171,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00172,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00173,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00174,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00175,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00176,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00177,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00178,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00179,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00180,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00181,0,1,0,0,0,0
dev/0000/ex01_default_emphasis_00182,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00183,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00184,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00185,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00186,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00187,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00188,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00189,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00190,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00191,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00192,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00193,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00194,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00195,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00196,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00197,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00198,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00199,0,1,0,0,0,0
test/0000/ex01_default_emphasis_00200,0,1,0,0,0,0
train/0000/ex01_default_essentials_00001,0,1,0,0,0,0
train/0000/ex01_default_essentials_00002,0,1,0,0,0,0
train/0000/ex01_default_essentials_00003,0,1,0,0,0,0
train/0000/ex01_default_essentials_00004,0,1,0,0,0,0
train/0000/ex01_default_essentials_00005,0,1,0,0,0,0
train/0000/ex01_default_essentials_00006,0,1,0,0,0,0
train/0000/ex01_default_essentials_00007,0,1,0,0,0,0
train/0000/ex01_default_essentials_00008,0,1,0,0,0,0
train/0000/ex01_default_essentials_00009,0,1,0,0,0,0
train/0000/ex01_default_essentials_00010,0,1,0,0,0,0
train/0000/ex01_default_essentials_00011,0,1,0,0,0,0
train/0000/ex01_default_essentials_00012,0,1,0,0,0,0
train/0000/ex01_default_essentials_00013,0,1,0,0,0,0
train/0000/ex01_default_essentials_00014,0,1,0,0,0,0
train/0000/ex01_default_essentials_00015,0,1,0,0,0,0
train/0000/ex01_default_essentials_00016,0,1,0,0,0,0
train/0000/ex01_default_essentials_00017,0,1,0,0,0,0
train/0000/ex01_default_essentials_00018,0,1,0,0,0,0
train/0000/ex01_default_essentials_00019,0,1,0,0,0,0
train/0000/ex01_default_essentials_00020,0,1,0,0,0,0
train/0000/ex01_default_essentials_00021,0,1,0,0,0,0
train/0000/ex01_default_essentials_00022,0,1,0,0,0,0
train/0000/ex01_default_essentials_00023,0,1,0,0,0,0
train/0000/ex01_default_essentials_00024,0,1,0,0,0,0
train/0000/ex01_default_essentials_00025,0,1,0,0,0,0
train/0000/ex01_default_essentials_00026,0,1,0,0,0,0
train/0000/ex01_default_essentials_00027,0,1,0,0,0,0
train/0000/ex01_default_essentials_00028,0,1,0,0,0,0
train/0000/ex01_default_essentials_00029,0,1,0,0,0,0
train/0000/ex01_default_essentials_00030,0,1,0,0,0,0
train/0000/ex01_default_essentials_00031,0,1,0,0,0,0
train/0000/ex01_default_essentials_00032,0,1,0,0,0,0
train/0000/ex01_default_essentials_00033,0,1,0,0,0,0
dev/0000/ex01_default_essentials_00034,0,1,0,0,0,0
dev/0000/ex01_default_essentials_00035,0,1,0,0,0,0
dev/0000/ex01_default_essentials_00036,0,1,0,0,0,0
test/0000/ex01_default_essentials_00037,0,1,0,0,0,0
test/0000/ex01_default_essentials_00038,0,1,0,0,0,0
test/0000/ex01_default_essentials_00039,0,1,0,0,0,0
test/0000/ex01_default_essentials_00040,0,1,0,0,0,0
train/0000/ex01_enunciated_00001,0,0,1,0,0,0
train/0000/ex01_enunciated_00002,0,0,1,0,0,0
train/0000/ex01_enunciated_00003,0,0,1,0,0,0
train/0000/ex01_enunciated_00004,0,0,1,0,0,0
train/0000/ex01_enunciated_00005,0,0,1,0,0,0
train/0000/ex01_enunciated_00006,0,0,1,0,0,0
train/0000/ex01_enunciated_00007,0,0,1,0,0,0
train/0000/ex01_enunciated_00008,0,0,1,0,0,0
train/0000/ex01_enunciated_00009,0,0,1,0,0,0
train/0000/ex01_enunciated_00010,0,0,1,0,0,0
train/0000/ex01_enunciated_00011,0,0,1,0,0,0
